Dagsetning: 2013/09/18 | Upphafstími: 15:46:15,091 | Lokatími: 15:46:16,291 | Mælitíðni (Hz): 1000 | Sample pr. channel: 100
Mæliferill: 1 | Stefna: Fram | Álag: Lóð | Fjarlægð frá enda: 20m
Upplýsingar: Hér koma einhverjar upplýsingar um verkefnið 
Annað: Hér er hægt að slá inn einhverjar aðrar upplýsingar

Analog input:
Dev1/ai0	Dev1/ai1	Dev1/ai2	Dev1/ai3	Dev1/ai4	Dev1/ai5	Dev1/ai6	Dev1/ai7	Dev1/ai16	Dev1/ai17	Dev1/ai18	Dev1/ai19	Dev1/ai20	Dev1/ai21	Dev1/ai22	Dev1/ai23	#Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7
-0.008099	-0.000099	0.000098	-0.001054	-0.000099	0.000230	0.000263	-0.000000	-0.000000	-0.000066	-0.000198	-0.000165	-0.000099	0.000164	0.000230	0.000164	0.000029	0.000029	-0.000004	-0.000004	-0.000070	-0.000004	-0.000037	-0.000037
-0.009021	-0.001844	-0.000165	-0.000593	-0.000330	0.000098	0.000197	-0.000033	-0.000000	0.000164	0.000033	-0.000099	-0.000264	-0.000033	0.000098	0.000131	-0.000037	-0.000004	-0.000037	-0.000004	-0.000070	-0.000004	-0.000004	-0.000004
-0.008758	-0.001745	-0.000066	-0.001350	-0.000395	0.000066	0.000033	-0.000099	-0.000033	0.000164	0.000230	0.000263	-0.000165	-0.000066	-0.000000	0.000066	-0.000004	0.000029	-0.000070	-0.000004	-0.000037	-0.000037	-0.000037	-0.000004
-0.006223	-0.000889	0.000395	-0.000955	-0.000362	-0.000066	0.000197	0.000098	-0.000000	0.000263	0.000296	0.000329	0.000230	0.000230	-0.000000	-0.000066	-0.000037	-0.000037	-0.000037	-0.000004	-0.000070	-0.000037	-0.000004	-0.000004
-0.002963	-0.000428	0.001020	-0.001153	-0.000494	-0.000198	-0.000033	0.000033	0.000131	0.000329	0.000428	0.000296	0.000395	0.000296	0.000131	-0.000066	-0.000169	-0.000103	-0.000070	-0.000070	-0.000070	-0.000037	-0.000004	0.000029
-0.001778	-0.000428	0.001481	-0.000823	-0.000264	-0.000395	-0.000330	-0.000330	-0.000132	0.000230	0.000493	0.000428	0.000362	0.000230	0.000197	0.000066	-0.000202	-0.000136	-0.000235	-0.000103	-0.000037	-0.000004	-0.000037	0.000029
-0.001745	-0.000790	0.002107	-0.000494	-0.000033	-0.000066	-0.000099	-0.000198	-0.000527	-0.000198	0.000329	0.000625	0.000592	0.000461	0.000296	0.000164	-0.000070	-0.000103	-0.000169	-0.000169	-0.000070	-0.000004	-0.000004	0.000029
-0.002371	-0.001449	0.001909	-0.000659	0.000098	-0.000066	0.000033	-0.000066	-0.000461	-0.000362	-0.000099	0.000362	0.000625	0.000691	0.000559	0.000329	-0.000004	-0.000070	-0.000103	-0.000136	-0.000202	-0.000070	-0.000037	0.000029
-0.002897	-0.002535	0.001284	-0.000593	0.000066	-0.000000	-0.000033	-0.000132	-0.000099	-0.000297	-0.000198	-0.000099	0.000263	0.000493	0.000592	0.000493	0.000094	0.000062	-0.000004	-0.000103	-0.000136	-0.000103	-0.000136	-0.000037
-0.002469	-0.003622	0.001086	-0.000889	-0.000231	-0.000428	-0.000099	-0.000165	-0.000264	-0.000231	-0.000165	-0.000198	-0.000198	0.000131	0.000395	0.000559	0.000325	0.000226	0.000029	0.000029	-0.000103	-0.000136	-0.000070	-0.000070
0.000461	-0.003424	0.001020	-0.000362	-0.000099	-0.000362	-0.000099	-0.000231	-0.000428	-0.000330	-0.000264	-0.000198	-0.000165	0.000098	0.000164	0.000296	0.000457	0.000259	0.000193	0.000160	-0.000004	-0.000037	-0.000070	-0.000070
0.005004	-0.002404	0.000987	-0.000231	-0.000000	-0.000297	0.000131	0.000098	-0.000362	-0.000264	-0.000264	-0.000231	-0.000231	0.000033	0.000033	0.000098	0.000226	0.000226	0.000226	0.000193	0.000094	0.000029	-0.000037	-0.000037
0.009876	-0.001251	0.001152	0.000066	-0.000000	-0.000099	0.000131	0.000197	-0.000033	-0.000033	-0.000066	-0.000198	-0.000231	-0.000231	-0.000132	-0.000033	-0.000070	0.000094	0.000094	0.000094	0.000160	0.000160	0.000062	0.000029
0.013531	-0.000725	0.001152	0.000296	-0.000066	-0.000132	0.000164	0.000164	-0.000000	0.000033	0.000066	-0.000033	-0.000132	-0.000264	-0.000297	-0.000264	-0.000235	-0.000103	-0.000070	-0.000037	0.000094	0.000160	0.000127	0.000062
0.016066	-0.000461	0.000823	0.000493	-0.000099	-0.000033	0.000197	0.000164	-0.000132	-0.000099	0.000033	0.000263	0.000197	0.000098	-0.000165	-0.000362	-0.000432	-0.000333	-0.000235	-0.000202	-0.000103	0.000094	0.000094	0.000127
0.019127	0.000066	0.000691	0.000691	-0.000033	-0.000000	0.000197	0.000263	-0.000099	-0.000099	0.000066	0.000263	0.000296	0.000296	0.000131	-0.000165	-0.000564	-0.000399	-0.000366	-0.000366	-0.000268	0.000029	0.000062	0.000094
0.022584	0.000757	0.000493	0.000757	-0.000132	0.000033	0.000296	0.000263	0.000098	-0.000033	0.000033	0.000164	0.000230	0.000296	0.000230	0.000131	-0.000301	-0.000333	-0.000301	-0.000301	-0.000366	-0.000169	-0.000070	0.000029
0.025547	0.001942	0.000362	0.001086	-0.000231	-0.000033	0.000263	0.000329	0.000164	-0.000000	0.000197	0.000066	0.000197	0.000362	0.000362	0.000263	-0.000070	-0.000235	-0.000169	-0.000169	-0.000333	-0.000301	-0.000169	-0.000037
0.028082	0.003555	0.000625	0.001251	-0.000264	-0.000000	0.000066	0.000131	0.000098	-0.000000	0.000164	0.000164	0.000230	0.000493	0.000493	0.000461	0.000127	-0.000037	-0.000037	-0.000037	-0.000268	-0.000366	-0.000268	-0.000169
0.029300	0.005234	0.000856	0.001317	-0.000297	0.000098	0.000033	0.000230	-0.000066	-0.000066	0.000098	0.000230	0.000296	0.000526	0.000658	0.000625	0.000292	0.000226	0.000094	0.000094	-0.000136	-0.000268	-0.000235	-0.000235
0.029168	0.006847	0.000987	0.001382	-0.000461	0.000098	0.000033	0.000230	0.000164	-0.000033	0.000033	0.000033	0.000263	0.000362	0.000592	0.000625	0.000490	0.000325	0.000226	0.000226	0.000029	-0.000136	-0.000169	-0.000235
0.027588	0.008559	0.001152	0.001514	-0.000461	0.000098	-0.000033	0.000197	0.000033	-0.000132	-0.000000	-0.000066	0.000131	0.000164	0.000329	0.000395	0.000490	0.000325	0.000259	0.000292	0.000127	0.000094	-0.000004	-0.000136
0.025119	0.010568	0.001481	0.001547	-0.000560	0.000098	-0.000132	0.000197	-0.000000	-0.000231	-0.000165	-0.000099	0.000033	0.000131	0.000098	0.000197	0.000193	0.000160	0.000193	0.000160	0.000226	0.000292	0.000226	0.000062
0.022222	0.012576	0.001942	0.001679	-0.000461	0.000164	-0.000165	0.000164	0.000033	-0.000066	-0.000198	-0.000099	-0.000198	-0.000000	-0.000066	-0.000033	-0.000037	-0.000004	0.000062	-0.000004	0.000160	0.000358	0.000292	0.000193
0.019259	0.014485	0.002831	0.001975	-0.000165	0.000296	-0.000132	0.000098	0.000098	-0.000099	-0.000165	-0.000198	-0.000428	-0.000132	-0.000264	-0.000198	-0.000202	-0.000169	-0.000103	-0.000169	-0.000037	0.000226	0.000226	0.000259
0.015736	0.016033	0.003852	0.002370	0.000033	0.000461	-0.000033	0.000197	0.000230	-0.000000	0.000033	-0.000198	-0.000362	-0.000132	-0.000330	-0.000330	-0.000366	-0.000235	-0.000136	-0.000235	-0.000169	0.000062	0.000127	0.000292
0.011753	0.016823	0.004773	0.002633	0.000263	0.000526	0.000033	0.000263	0.000395	0.000131	0.000197	-0.000000	-0.000165	0.000098	-0.000132	-0.000231	-0.000399	-0.000301	-0.000235	-0.000301	-0.000202	-0.000070	0.000029	0.000193
0.007802	0.016526	0.005827	0.002897	0.000461	0.000526	0.000066	0.000263	0.000461	0.000197	0.000230	0.000131	0.000131	0.000263	0.000131	0.000033	-0.000366	-0.000202	-0.000235	-0.000169	-0.000235	-0.000202	-0.000070	0.000029
0.004576	0.015539	0.006913	0.003127	0.000526	0.000428	-0.000033	0.000164	0.000362	0.000164	0.000263	0.000131	0.000296	0.000329	0.000395	0.000263	-0.000070	-0.000103	-0.000103	-0.000037	-0.000268	-0.000268	-0.000202	-0.000070
0.001843	0.014288	0.007868	0.003456	0.000658	0.000296	-0.000066	0.000098	0.000329	0.000131	0.000098	0.000164	0.000329	0.000395	0.000493	0.000461	0.000160	0.000062	0.000029	0.000062	-0.000169	-0.000301	-0.000169	-0.000169
-0.000922	0.012872	0.008724	0.003852	0.000921	0.000164	-0.000099	0.000066	0.000296	0.000098	0.000033	0.000164	0.000098	0.000296	0.000428	0.000493	0.000325	0.000127	0.000062	0.000127	-0.000004	-0.000136	-0.000070	-0.000169
-0.003622	0.011160	0.009448	0.004247	0.001317	0.000098	-0.000132	-0.000000	0.000263	0.000131	-0.000033	-0.000066	-0.000033	0.000230	0.000362	0.000428	0.000325	0.000160	0.000127	0.000094	0.000029	-0.000037	-0.000037	-0.000169
-0.006980	0.009119	0.009909	0.004839	0.001810	0.000230	0.000033	-0.000033	0.000263	0.000230	-0.000000	-0.000132	-0.000132	0.000131	0.000164	0.000230	0.000325	0.000160	0.000062	0.000029	0.000094	0.000094	0.000062	-0.000070
-0.011194	0.007144	0.009843	0.005399	0.002304	0.000296	0.000164	-0.000033	0.000362	0.000296	0.000164	-0.000132	-0.000099	0.000033	0.000033	-0.000000	0.000160	0.000062	0.000062	0.000029	0.000029	0.000193	0.000062	0.000062
-0.016231	0.004905	0.009415	0.005926	0.002864	0.000263	0.000329	0.000033	0.000362	0.000395	0.000296	-0.000000	-0.000198	-0.000033	-0.000066	-0.000099	-0.000004	-0.000037	-0.000004	-0.000103	-0.000037	0.000094	0.000094	0.000094
-0.021367	0.002403	0.008757	0.006321	0.003358	0.000296	0.000362	0.000033	0.000428	0.000428	0.000362	0.000131	-0.000165	0.000098	-0.000099	-0.000099	-0.000202	-0.000070	-0.000070	-0.000136	-0.000103	0.000062	-0.000037	0.000127
-0.025910	-0.000165	0.007868	0.006683	0.003819	0.000329	0.000493	-0.000033	0.000362	0.000395	0.000362	0.000131	-0.000000	0.000164	-0.000066	-0.000033	-0.000169	-0.000037	-0.000037	-0.000103	-0.000103	0.000029	-0.000037	0.000127
-0.028939	-0.002601	0.006683	0.006946	0.004247	0.000428	0.000461	-0.000066	0.000263	0.000329	0.000197	0.000131	0.000066	0.000131	0.000098	0.000098	-0.000136	-0.000037	-0.000004	-0.000037	-0.000169	-0.000070	-0.000037	-0.000004
-0.029564	-0.004906	0.005399	0.007210	0.004675	0.000592	0.000526	-0.000033	0.000197	0.000362	0.000098	0.000164	-0.000033	0.000098	0.000230	0.000197	-0.000004	-0.000004	0.000029	-0.000004	-0.000070	-0.000103	-0.000037	-0.000004
-0.027951	-0.006947	0.004016	0.007111	0.005135	0.000823	0.000691	-0.000000	0.000164	0.000362	0.000098	0.000098	-0.000066	0.000098	0.000197	0.000197	0.000062	-0.000037	-0.000004	0.000062	-0.000070	-0.000037	-0.000004	-0.000037
-0.024395	-0.008692	0.002600	0.006782	0.005596	0.001152	0.000790	0.000131	0.000164	0.000395	0.000164	0.000066	-0.000033	0.000033	0.000131	0.000164	0.000127	-0.000004	-0.000004	0.000062	-0.000037	-0.000037	0.000062	-0.000037
-0.019753	-0.010009	0.000987	0.006156	0.006024	0.001514	0.000889	0.000066	0.000164	0.000461	0.000362	0.000066	-0.000000	-0.000000	0.000098	0.000164	0.000094	0.000029	-0.000004	-0.000037	-0.000070	-0.000004	0.000094	-0.000004
-0.015079	-0.011095	-0.000527	0.005465	0.006452	0.002041	0.000987	0.000098	0.000164	0.000592	0.000428	0.000164	0.000033	0.000066	0.000066	0.000098	-0.000004	-0.000004	-0.000070	-0.000070	-0.000070	-0.000004	0.000029	0.000029
-0.011358	-0.011951	-0.002173	0.004543	0.006716	0.002436	0.001119	0.000230	0.000197	0.000625	0.000461	0.000263	0.000033	0.000098	0.000033	-0.000000	-0.000070	-0.000004	-0.000037	-0.000070	-0.000103	-0.000037	-0.000037	-0.000004
-0.010140	-0.012873	-0.003622	0.003588	0.006782	0.002864	0.001152	0.000263	0.000098	0.000559	0.000461	0.000362	0.000033	0.000098	0.000066	-0.000033	-0.000037	0.000029	-0.000037	-0.000070	-0.000070	-0.000037	-0.000037	-0.000004
-0.011819	-0.013663	-0.005070	0.002568	0.006551	0.003325	0.001185	0.000362	0.000033	0.000493	0.000461	0.000296	0.000098	0.000131	0.000098	0.000033	0.000029	-0.000004	0.000029	-0.000004	-0.000070	-0.000103	-0.000037	-0.000037
-0.015572	-0.014552	-0.006354	0.001448	0.006255	0.003884	0.001317	0.000493	0.000033	0.000493	0.000461	0.000263	0.000131	0.000098	0.000164	0.000098	0.000062	0.000029	0.000029	-0.000004	-0.000070	-0.000103	-0.000037	-0.000004
-0.019852	-0.015342	-0.007605	0.000329	0.005695	0.004411	0.001448	0.000658	0.000066	0.000395	0.000493	0.000230	0.000033	0.000098	0.000131	0.000131	-0.000004	0.000094	0.000029	0.000062	-0.000037	-0.000037	-0.000004	-0.000004
-0.023112	-0.015967	-0.008725	-0.000889	0.005103	0.004971	0.001547	0.000823	0.000066	0.000329	0.000526	0.000296	0.000066	0.000131	0.000164	0.000131	-0.000037	0.000094	0.000062	0.000029	-0.000070	-0.000037	0.000062	0.000094
-0.024922	-0.016198	-0.009877	-0.002173	0.004345	0.005399	0.001679	0.000921	0.000131	0.000263	0.000559	0.000296	0.000098	0.000098	0.000066	0.000098	0.000029	0.000062	-0.000037	-0.000004	-0.000037	0.000029	0.000062	0.000062
-0.025482	-0.016066	-0.010865	-0.003457	0.003555	0.005695	0.001876	0.001020	0.000230	0.000230	0.000526	0.000296	0.000033	0.000131	0.000066	0.000098	-0.000037	-0.000004	-0.000004	-0.000037	-0.000103	0.000029	0.000029	0.000029
-0.025844	-0.015375	-0.011655	-0.004544	0.002699	0.006024	0.002140	0.001152	0.000230	0.000230	0.000526	0.000362	0.000066	0.000164	0.000033	0.000066	-0.000103	-0.000037	-0.000037	-0.000037	-0.000103	0.000029	0.000029	0.000062
-0.026963	-0.014058	-0.012083	-0.005564	0.001745	0.006156	0.002403	0.001349	0.000362	0.000230	0.000526	0.000362	0.000197	0.000164	0.000066	-0.000000	-0.000037	-0.000004	-0.000037	-0.000070	-0.000103	-0.000004	-0.000037	0.000029
-0.029136	-0.012149	-0.012346	-0.006486	0.000790	0.006156	0.002666	0.001514	0.000395	0.000230	0.000493	0.000461	0.000230	0.000131	0.000066	-0.000000	-0.000070	-0.000037	-0.000037	-0.000004	-0.000103	-0.000037	-0.000070	0.000029
-0.031474	-0.009646	-0.012214	-0.007309	-0.000165	0.006024	0.002963	0.001646	0.000526	0.000164	0.000559	0.000559	0.000263	0.000131	0.000033	0.000033	-0.000103	0.000029	-0.000037	0.000029	-0.000070	-0.000037	-0.000037	0.000029
-0.033284	-0.007342	-0.011655	-0.008099	-0.001218	0.005728	0.003193	0.001810	0.000625	0.000164	0.000526	0.000625	0.000296	0.000131	0.000066	0.000098	-0.000103	-0.000004	-0.000037	0.000029	-0.000136	-0.000103	-0.000037	-0.000004
-0.034404	-0.005696	-0.010700	-0.008725	-0.002239	0.005234	0.003456	0.001942	0.000658	0.000164	0.000526	0.000592	0.000329	0.000230	0.000098	0.000131	-0.000004	0.000029	-0.000004	-0.000004	-0.000037	-0.000070	-0.000004	0.000029
-0.035095	-0.004873	-0.009251	-0.009317	-0.003227	0.004642	0.003588	0.002074	0.000724	0.000164	0.000493	0.000493	0.000329	0.000296	0.000197	0.000131	-0.000004	0.000029	-0.000004	-0.000037	0.000029	-0.000070	0.000029	-0.000004
-0.034865	-0.005037	-0.007572	-0.009811	-0.004148	0.003852	0.003720	0.002238	0.000856	0.000197	0.000395	0.000461	0.000329	0.000296	0.000230	0.000098	-0.000004	-0.000004	-0.000004	-0.000004	-0.000037	-0.000070	0.000029	-0.000004
-0.033219	-0.005334	-0.005992	-0.010107	-0.005103	0.002897	0.003786	0.002337	0.000954	0.000131	0.000329	0.000461	0.000263	0.000362	0.000197	0.000098	0.000062	-0.000037	-0.000004	-0.000037	-0.000136	-0.000037	0.000029	0.000029
-0.029828	-0.005465	-0.004642	-0.010173	-0.005926	0.001975	0.003884	0.002436	0.001086	0.000164	0.000296	0.000428	0.000263	0.000263	0.000164	0.000033	-0.000037	-0.000004	-0.000004	-0.000004	-0.000103	0.000062	-0.000004	0.000029
-0.024264	-0.005432	-0.003786	-0.010074	-0.006683	0.000889	0.003819	0.002535	0.001218	0.000263	0.000263	0.000461	0.000362	0.000296	0.000164	0.000066	-0.000037	-0.000004	-0.000070	-0.000037	-0.000037	0.000029	0.000029	-0.000004
-0.016922	-0.005729	-0.003523	-0.009844	-0.007342	-0.000231	0.003687	0.002633	0.001349	0.000329	0.000329	0.000592	0.000461	0.000296	0.000098	0.000066	-0.000004	-0.000070	-0.000004	-0.000037	-0.000070	-0.000037	-0.000004	0.000029
-0.008198	-0.006980	-0.003622	-0.009383	-0.007869	-0.001383	0.003522	0.002699	0.001514	0.000493	0.000395	0.000625	0.000559	0.000329	0.000131	0.000098	-0.000103	-0.000004	-0.000037	-0.000037	-0.000070	-0.000037	0.000029	0.000062
0.001218	-0.009120	-0.003721	-0.008823	-0.008264	-0.002469	0.003226	0.002699	0.001547	0.000658	0.000362	0.000658	0.000559	0.000362	0.000164	0.000098	-0.000136	-0.000070	-0.000037	-0.000070	-0.000070	0.000029	0.000029	0.000029
0.010930	-0.011523	-0.003490	-0.008099	-0.008593	-0.003589	0.002798	0.002699	0.001679	0.000724	0.000395	0.000658	0.000625	0.000362	0.000164	0.000164	-0.000103	-0.000037	0.000029	-0.000037	-0.000037	-0.000004	-0.000037	0.000029
0.020740	-0.013630	-0.003029	-0.007243	-0.008889	-0.004642	0.002304	0.002699	0.001810	0.000757	0.000296	0.000526	0.000559	0.000362	0.000230	0.000131	-0.000037	-0.000037	0.000029	-0.000037	-0.000037	-0.000037	0.000062	-0.000004
0.030683	-0.014980	-0.002469	-0.006124	-0.008988	-0.005696	0.001810	0.002600	0.001909	0.000823	0.000263	0.000395	0.000526	0.000362	0.000197	0.000131	-0.000037	-0.000070	-0.000070	-0.000037	-0.000037	-0.000004	0.000029	0.000029
0.040395	-0.015605	-0.002305	-0.004807	-0.009120	-0.006585	0.001152	0.002469	0.002041	0.000954	0.000296	0.000263	0.000493	0.000428	0.000296	0.000197	-0.000004	-0.000004	-0.000037	-0.000037	-0.000103	-0.000037	-0.000070	0.000029
0.049613	-0.015638	-0.002634	-0.003260	-0.008922	-0.007408	0.000428	0.002271	0.002140	0.001020	0.000296	0.000230	0.000461	0.000395	0.000263	0.000164	-0.000004	-0.000070	-0.000037	-0.000037	-0.000103	-0.000070	-0.000070	-0.000004
0.057547	-0.015276	-0.003457	-0.001679	-0.008659	-0.008033	-0.000330	0.002041	0.002238	0.001152	0.000428	0.000164	0.000493	0.000493	0.000263	0.000164	-0.000037	-0.000037	-0.000037	0.000029	-0.000070	-0.000070	-0.000004	-0.000004
0.063605	-0.014354	-0.004346	-0.000264	-0.008099	-0.008527	-0.001054	0.001777	0.002304	0.001382	0.000493	0.000230	0.000526	0.000526	0.000263	0.000197	-0.000070	-0.000037	-0.000037	-0.000004	-0.000037	-0.000070	-0.000004	-0.000004
0.067654	-0.013169	-0.005004	0.000954	-0.007408	-0.008988	-0.001877	0.001448	0.002304	0.001514	0.000559	0.000263	0.000526	0.000526	0.000296	0.000197	-0.000037	-0.000070	-0.000070	-0.000004	-0.000037	-0.000004	-0.000004	-0.000037
0.069860	-0.011655	-0.005465	0.001547	-0.006716	-0.009251	-0.002601	0.001152	0.002304	0.001679	0.000691	0.000296	0.000493	0.000559	0.000329	0.000197	-0.000004	-0.000037	-0.000070	-0.000037	-0.000037	-0.000037	-0.000004	-0.000004
0.070518	-0.010107	-0.005531	0.001646	-0.005926	-0.009350	-0.003391	0.000757	0.002205	0.001777	0.000724	0.000296	0.000428	0.000625	0.000296	0.000197	-0.000004	-0.000070	-0.000037	-0.000004	-0.000037	-0.000004	0.000029	0.000029
0.070058	-0.008264	-0.005103	0.001349	-0.005268	-0.009383	-0.004116	0.000428	0.002140	0.001843	0.000790	0.000329	0.000461	0.000625	0.000329	0.000230	0.000029	-0.000037	-0.000037	-0.000070	-0.000004	-0.000037	-0.000004	-0.000004
0.068675	-0.005926	-0.003984	0.000823	-0.004609	-0.009383	-0.004906	-0.000033	0.001942	0.001909	0.000790	0.000263	0.000428	0.000559	0.000329	0.000230	0.000029	-0.000037	-0.000037	-0.000037	-0.000136	-0.000004	0.000029	0.000062
0.066173	-0.002799	-0.002140	0.000098	-0.003984	-0.009153	-0.005531	-0.000527	0.001843	0.001975	0.000856	0.000230	0.000329	0.000559	0.000362	0.000230	-0.000004	-0.000037	-0.000070	-0.000103	-0.000103	-0.000037	-0.000004	0.000029
0.062156	0.001349	0.000033	-0.000593	-0.003325	-0.008823	-0.006091	-0.001021	0.001613	0.001975	0.000889	0.000296	0.000395	0.000559	0.000395	0.000230	0.000029	-0.000070	-0.000037	-0.000070	-0.000037	0.000029	-0.000037	-0.000004
0.056560	0.006321	0.002008	-0.001383	-0.002601	-0.008297	-0.006585	-0.001482	0.001317	0.001975	0.000987	0.000362	0.000296	0.000625	0.000461	0.000230	0.000029	-0.000037	-0.000070	-0.000037	-0.000070	0.000029	-0.000037	-0.000004
0.049580	0.011884	0.003193	-0.002272	-0.001712	-0.007704	-0.006980	-0.001976	0.001020	0.001975	0.001053	0.000428	0.000329	0.000592	0.000395	0.000230	0.000029	-0.000004	-0.000070	-0.000037	-0.000037	-0.000037	-0.000004	-0.000004
0.041383	0.017876	0.003028	-0.003095	-0.000823	-0.006947	-0.007309	-0.002437	0.000691	0.001909	0.001119	0.000493	0.000230	0.000658	0.000493	0.000263	0.000062	-0.000004	-0.000070	-0.000037	-0.000037	0.000029	0.000029	-0.000037
0.032230	0.023901	0.001745	-0.003721	0.000131	-0.006223	-0.007539	-0.002963	0.000296	0.001810	0.001185	0.000592	0.000197	0.000625	0.000493	0.000329	0.000094	-0.000004	-0.000103	-0.000004	-0.000004	-0.000037	-0.000004	-0.000037
0.022255	0.029992	-0.000428	-0.003918	0.001053	-0.005432	-0.007638	-0.003358	-0.000099	0.001646	0.001251	0.000658	0.000197	0.000592	0.000493	0.000362	0.000062	-0.000004	-0.000070	-0.000037	-0.000037	0.000029	0.000029	0.000029
0.012115	0.035917	-0.002700	-0.003688	0.001810	-0.004544	-0.007605	-0.003786	-0.000494	0.001514	0.001284	0.000691	0.000197	0.000493	0.000493	0.000296	0.000062	0.000062	-0.000037	-0.000070	-0.000070	-0.000037	-0.000004	0.000029
0.002140	0.041317	-0.004807	-0.003029	0.002502	-0.003753	-0.007507	-0.004181	-0.000988	0.001382	0.001284	0.000823	0.000230	0.000428	0.000526	0.000362	0.000094	-0.000004	-0.000070	-0.000103	-0.000070	0.000062	0.000062	-0.000004
-0.007276	0.045926	-0.006321	-0.002107	0.002930	-0.002799	-0.007276	-0.004478	-0.001449	0.001251	0.001284	0.000889	0.000263	0.000362	0.000493	0.000329	0.000094	0.000062	-0.000037	-0.000103	-0.000103	-0.000004	-0.000004	0.000062
-0.016198	0.049514	-0.007210	-0.000692	0.003193	-0.001976	-0.006947	-0.004873	-0.001943	0.001020	0.001218	0.000954	0.000329	0.000362	0.000526	0.000395	0.000094	0.000029	-0.000037	-0.000070	-0.000103	-0.000004	-0.000004	0.000062
-0.024395	0.051720	-0.007474	0.001086	0.003094	-0.001054	-0.006486	-0.005136	-0.002305	0.000724	0.001218	0.001020	0.000296	0.000362	0.000493	0.000395	0.000094	0.000094	0.000029	-0.000103	-0.000070	-0.000037	0.000029	-0.000004
-0.031605	0.052510	-0.006914	0.002930	0.002930	-0.000264	-0.005959	-0.005400	-0.002799	0.000395	0.001086	0.001086	0.000395	0.000362	0.000526	0.000493	0.000094	0.000029	-0.000037	-0.000037	-0.000070	-0.000004	-0.000004	-0.000004
-0.037630	0.051786	-0.005498	0.004576	0.002436	0.000526	-0.005465	-0.005564	-0.003227	0.000131	0.001119	0.001086	0.000362	0.000296	0.000493	0.000461	0.000127	0.000062	-0.000004	-0.000070	-0.000070	-0.000004	-0.000004	-0.000004
-0.042239	0.049646	-0.003358	0.005695	0.001810	0.001185	-0.004774	-0.005663	-0.003589	-0.000297	0.000987	0.001053	0.000395	0.000296	0.000428	0.000461	0.000160	0.000094	-0.000004	-0.000103	-0.000070	-0.000037	-0.000004	-0.000004
-0.045498	0.046123	-0.000494	0.006255	0.001152	0.001810	-0.004116	-0.005663	-0.003885	-0.000692	0.000889	0.001152	0.000493	0.000230	0.000428	0.000526	0.000094	0.000094	-0.000070	-0.000070	-0.000070	-0.000037	-0.000037	0.000062
-0.047507	0.041350	0.002930	0.006057	0.000493	0.002304	-0.003424	-0.005663	-0.004214	-0.001087	0.000757	0.001185	0.000526	0.000197	0.000428	0.000526	0.000160	0.000094	-0.000037	-0.000037	-0.000070	0.000029	-0.000004	-0.000004
-0.048396	0.035522	0.006913	0.005300	-0.000132	0.002765	-0.002733	-0.005597	-0.004412	-0.001449	0.000559	0.001185	0.000526	0.000164	0.000395	0.000493	0.000127	0.000094	-0.000004	-0.000037	-0.000103	0.000029	0.000029	-0.000004
-0.048396	0.029004	0.011226	0.004181	-0.000758	0.003127	-0.002009	-0.005498	-0.004642	-0.001910	0.000362	0.001152	0.000658	0.000197	0.000395	0.000493	0.000226	0.000094	-0.000004	-0.000037	-0.000103	-0.000004	-0.000037	-0.000004
-0.047243	0.021794	0.015506	0.002765	-0.001251	0.003456	-0.001317	-0.005268	-0.004840	-0.002305	0.000098	0.001053	0.000658	0.000263	0.000296	0.000493	0.000226	0.000127	-0.000004	-0.000004	-0.000070	-0.000037	-0.000037	0.000029
-0.044939	0.014354	0.019753	0.001415	-0.001679	0.003852	-0.000659	-0.005037	-0.004939	-0.002733	-0.000132	0.000954	0.000691	0.000230	0.000329	0.000461	0.000226	0.000127	0.000029	-0.000004	-0.000103	0.000029	0.000029	0.000029
-0.041778	0.006617	0.023671	0.000131	-0.001943	0.004148	0.000033	-0.004708	-0.004939	-0.003128	-0.000395	0.000889	0.000724	0.000296	0.000230	0.000461	0.000160	0.000094	0.000029	-0.000037	-0.000103	-0.000037	0.000029	-0.000004
-0.037762	-0.001054	0.027127	-0.000955	-0.001910	0.004510	0.000724	-0.004313	-0.004939	-0.003556	-0.000659	0.000757	0.000724	0.000362	0.000230	0.000395	0.000226	0.000160	0.000029	-0.000037	-0.000037	-0.000004	-0.000004	0.000029
-0.033251	-0.008560	0.030024	-0.001745	-0.001416	0.004971	0.001382	-0.003885	-0.004873	-0.003852	-0.000889	0.000691	0.000757	0.000362	0.000230	0.000362	0.000259	0.000127	0.000062	-0.000037	-0.000103	-0.000070	-0.000004	-0.000004
-0.028511	-0.015704	0.032395	-0.002206	-0.000494	0.005399	0.001975	-0.003325	-0.004774	-0.004148	-0.001218	0.000592	0.000790	0.000428	0.000197	0.000329	0.000292	0.000160	-0.000004	-0.000004	-0.000136	-0.000070	0.000029	0.000029
-0.023474	-0.022256	0.034173	-0.002272	0.000790	0.005695	0.002633	-0.002865	-0.004511	-0.004445	-0.001515	0.000428	0.000724	0.000461	0.000197	0.000263	0.000325	0.000094	0.000029	-0.000037	-0.000103	-0.000004	-0.000004	-0.000004
